code,자산총계,부채총계,자본총계,자본금,매출액,매출총이익,영업이익,당기순이익,영업활동으로인한현금흐름,투자활동으로인한현금흐름,재무활동으로인한현금흐름,FCF,EBITDA,EBIT,EV,매출총이익률,영업이익률,ROE,ROA,ROIC,부채비율,자기자본비율,이자보상배율,EPS,BPS,CPS,SPS,DPS,현금배당성향,현금배당수익률,PER,PBR,PCR,PSR,P/FCF,PEG,EV/EBITDA,EV/EBIT,EV/Sales,Open,High,Low,Close,Volume,Change,종목명,PBR_rank,PSR_rank,PCR_rank,PER_rank,DIV_rank,EV_rank,rank_tot
007280,348111474.84,250943536.55,97167938.3,26621238.0,415313516.85,23850348.92,7005380.22,3339657.63,38083080.11,-23629992.54,14128941.42,14708934.39,18616687.22,10567466.73,178318097.65,5.743,1.687,4.057,1.009,2.3624,258.258,27.913,1.01908,87.74519,1825.00788,1000.58373,10911.82606,0.0,0.0,0.0,22.16646,1.06575,1.94387,0.17825000000000002,5.03289,-0.45677000000000006,9.5784,16.87425,0.42936,2090.0,2090.0,2000.0,2000.0,416445.0,1.5503875968992247,한국특강,159.0,25.0,22.0,189.0,272.0,225.0,395.0
155660,252937447.39,89984972.82,162952474.57,8000000.0,230979854.25,32385331.95,12075679.67,8975949.93,17350176.37,-16677749.45,-518598.15,8509357.65,20192146.67,11638700.64,136393936.68,14.021,5.228,5.666,3.6390000000000002,5.2173,55.222,64.424,12.92155,558.04612,10086.55235,1084.38602,14436.24089,50.0,8.95983,0.8,11.19979,0.6196400000000001,5.76363,0.43294000000000005,11.75177,-1.61778,6.7548,11.719,0.5905,49300.0,49450.0,47400.0,48000.0,225189.0,2.5599999999999996,DSR,82.0,113.0,121.0,86.0,204.0,251.0,402.0
016740,405736362.82,222317126.59,183419236.24,82666700.0,465835554.47,76096111.76,20277140.36,5719211.04,27198404.81,-64101786.85,39347392.33,6660632.86,38416318.8,15970536.69,104152601.86,16.335,4.353,2.995,1.4849999999999999,3.915,121.207,45.207,6.38415,159.38587,5518.82629,822.53207,14087.7631,80.0,49.28658,2.37037,21.17503,0.6115400000000001,4.10318,0.23957000000000003,16.75517,-0.7150500000000001,2.71116,6.52155,0.22358000000000003,5190.0,5220.0,4985.0,5000.0,1289495.0,2.2573363431151257,두올,79.0,50.0,89.0,186.0,85.0,264.0,404.0
102260,797944146.72,370735251.88,427208894.84,43993012.0,882050840.57,163142787.51,61173646.63,37181637.43,122765108.33,-30751802.6,-96382147.18,102806536.16,88491675.08,56242498.67,274219632.06,18.496,6.9350000000000005,2.391,4.511,10.3925,86.781,53.539,7.20536,150.08998,6288.05943,2761.17832,19838.69597,250.0,164.81302,5.055612,32.9469,0.78641,1.7909000000000002,0.24926,2.13858,-2.88589,3.09882,4.87566,0.31089,614.0,617.0,610.0,614.0,1291369.0,0.9042709867452139,동성케미컬,112.0,53.0,18.0,221.0,11.0,193.0,404.0
001680,2528335046.89,1426785228.48,1101549818.41,36018248.0,3113203668.12,847089311.77,174391508.08,127010738.54,121067525.18,129795649.6,31577317.84,17250731.87,279484508.08,206977240.45,1261135035.1,27.21,5.602,12.024,5.165,8.4028,129.525,43.568,8.37693,3473.29242,30083.01026,3361.28301,86434.0672,700.0,20.16474,2.6871400000000003,7.50009,0.86594,7.75002,0.30139000000000005,54.39047,0.22476000000000002,4.51236,6.09311,0.40509,25250.0,25400.0,25150.0,25400.0,166463.0,1.4555873925501437,대상,133.0,69.0,167.0,41.0,73.0,98.0,410.0
023150,449679365.55,369253870.7,80425494.84,4596763.0,94645239.21,34821281.29,15781923.13,3802822.63,18985795.76,-6483965.94,-9089874.96,14346028.77,30834011.94,17135808.17,285565874.24,36.791,16.675,11.49,0.844,2.8198,459.125,17.885,1.2855,925.0577,9429.59022,2573.11498,12827.12011,350.0,33.37431,4.161712,9.09132,0.89187,3.2684100000000003,0.65564,4.32548,23.56392,9.26139,16.66486,3.01722,8710.0,8710.0,8510.0,8540.0,82007.0,1.0608695652173912,MH에탄올,142.0,150.0,61.0,57.0,23.0,191.0,410.0
101530,621172370.38,357456830.45,263715539.93,14558411.0,563935121.1,210124376.29,33888094.7,27516351.58,38446683.07,70222992.16,-109879315.21,10359336.58,69532341.38,28483104.88,436645563.84,37.26,6.009,10.842,3.993,4.9586,135.546,42.454,4.07799,942.63467,9914.64488,1320.42855,19368.01761,200.0,19.32314,2.424242,8.75207,0.8321000000000001,6.2479700000000005,0.42596000000000006,23.18814,0.16081,6.27975,15.32998,0.7742800000000001,5890.0,5990.0,5650.0,5870.0,412784.0,1.9664991624790618,해태제과식품,122.0,108.0,130.0,53.0,81.0,160.0,413.0
079550,2595606499.09,1923097847.4,672508651.69,110000000.0,1600344315.02,189680189.47,63741639.09,57881698.05,192104829.7,-166037662.56,-3713024.86,160174014.08,115345372.09,52946178.65,1150925063.28,11.852,3.983,8.861,2.356,4.9063,285.959,25.909,3.8205400000000003,2630.98628,31034.08637,8732.03771,72742.92341,900.0,33.69459,2.95082,11.59261,0.98279,3.49288,0.41928000000000004,4.18919,0.10964000000000002,9.97808,21.73764,0.7191700000000001,40350.0,40600.0,39600.0,40450.0,142695.0,2.085051546391753,LIG넥스원,151.0,107.0,72.0,91.0,56.0,103.0,421.0
034730,137638377000.0,85778459000.0,51859918000.0,15385000.0,81820139000.0,5343001000.0,-164471000.0,-108432000.0,9694611000.0,-10418935000.0,3243640000.0,455860000.0,7819891000.0,1182041000.0,57253768828.5,6.53,-0.201,1.11,-0.08,-4.2058,165.404,37.678,-0.11766000000000001,2669.92142,329764.42812,136685.44613,1153591.63986,7000.0,195.45241,2.910603,90.07756,0.72931,1.7595100000000001,0.20848000000000003,37.41896,-1.7433400000000001,7.32156,48.43636,0.6997500000000001,285000.0,296500.0,282000.0,286000.0,452005.0,1.7763975155279503,SK,100.0,37.0,17.0,270.0,59.0,4.0,424.0
016710,1181125454.54,599463866.52,581661588.03,16089459.0,889509100.34,148587886.25,27386245.62,47690199.73,72565176.8,-50896236.22,2744298.18,20533999.56,61092437.62,61336769.67,499594871.19,16.704,3.079,9.732,4.117,4.1373,103.061,49.246,4.50715,2649.48515,28430.53853,4510.1067,55285.2088,250.0,9.4358,1.010101,9.34144,0.8705400000000001,5.48768,0.44768,19.39292,0.35272000000000003,8.17769,8.14511,0.5616500000000001,29100.0,29500.0,28500.0,29500.0,77563.0,3.259668508287293,대성홀딩스,136.0,115.0,116.0,62.0,181.5,148.0,429.0
000970,357526156.76,73142233.12,284383923.64,12000000.0,328288630.36,55194159.97,11342786.67,10236924.15,61741583.48,7357012.71,-28756093.89,59863289.3,19520102.67,12712375.17,132780344.53,16.813,3.455,4.045,2.867,4.2432,25.72,79.542,47.10675,484.4014,12856.36718,2707.9048,14398.30839,200.0,38.95368,2.40096,17.19648,0.64793,3.07618,0.57854,3.1727,-7.41657,6.80223,10.44497,0.40446000000000004,9300.0,9300.0,9050.0,9100.0,126406.0,1.2999999999999998,한국주철관,86.0,140.0,52.0,157.0,83.0,254.0,435.0
011210,7719906000.0,4194046000.0,3525860000.0,135975000.0,6592242000.0,350917000.0,71957000.0,53672000.0,189148000.0,-324702000.0,332909000.0,-62483000.0,361448000.0,119828000.0,2638768940.5,5.323,1.092,1.964,0.741,2.1269,118.951,45.672,1.27135,2241.98617,117390.36265,6955.2279,242405.65841,700.0,30.49517,1.308411,23.86277,0.45574000000000003,7.69206,0.2207,-23.28532,0.54598,7.30055,22.02131,0.40028,77800.0,78500.0,77400.0,77600.0,134247.0,2.956190476190477,현대위아,35.0,43.0,163.0,196.0,160.0,67.0,437.0
007070,7177767175.77,4510588585.25,2667178590.52,77000000.0,8862318939.41,1831295803.62,252567215.54,154521822.93,805979740.33,-390521128.29,-436220448.49,504323539.76,921163215.54,234054259.43,5313188082.63,20.664,2.85,7.495,2.172,4.477,169.115,37.159,3.67959,2187.3708,29928.49674,10467.26935,115095.05116,900.0,41.14529,2.612482,15.7495,1.15108,3.29121,0.29932000000000003,5.25982,1.2559,5.7679100000000005,22.70067,0.59952,38250.0,38500.0,38200.0,38250.0,180488.0,1.3212435233160624,GS리테일,171.0,68.0,63.0,143.0,75.0,41.0,445.0
053690,218683633.46,89884233.22,128799400.24,5478775.0,232573115.28,81150210.3,16500753.18,10364661.95,25660033.47,-22449469.06,2414391.65,24231259.73,23697019.18,14317440.12,103123688.14,34.892,7.095,7.837,4.909,17.1911,69.786,58.898,30.47776,848.97504,12664.7607,2341.76741,21224.91937,300.0,30.38332,2.870813,12.30896,0.8251200000000001,4.46244,0.49235000000000007,4.72557,12.52501,4.35176,7.20266,0.4434,10650.0,11200.0,10600.0,10900.0,363587.0,1.5571428571428567,한미글로벌,120.0,129.0,94.0,104.0,65.0,266.0,447.0
006800,130946929910.07,121600650400.13,9346279509.95,4101960790.0,16835800026.82,2473506811.34,1117119053.86,834322836.85,843929035.41,-1702698432.59,505793087.15,,1284817701.42,1140218200.1,25944151556.6,14.692,6.635,8.935,0.622,,1301.059,7.1370000000000005,,1020.86161,14267.78715,1048.30735,20913.00596,200.0,15.83341,2.118644,9.24709,0.66163,9.00499,0.45139,,0.8151200000000001,20.19287,22.75367,1.54101,9950.0,9950.0,9660.0,9680.0,1833221.0,1.9775280898876402,미래에셋증권,90.0,116.0,186.0,60.0,98.0,15.0,452.0
023000,257974236.47,45217837.27,212756399.2,20000000.0,245989278.87,20118427.8,9992552.17,8119325.11,11763797.67,-14437386.64,-9638720.82,10484668.68,16764229.17,9834662.21,60834612.05,8.179,4.062,3.842,3.2,5.2155,21.253,82.472,259.07576,202.98313,5353.71502,294.09494,6149.73197,105.0,51.39214,3.98482,12.98137,0.49218000000000006,8.95969,0.42847,10.05277,-1.34995,3.62883,6.18573,0.24730000000000002,3660.0,3660.0,3555.0,3575.0,95590.0,1.932432432432432,삼원강재,46.0,110.0,185.0,114.0,29.0,281.0,455.0
003610,236854131.23,44904870.69,191949260.53,21157045.0,116546956.59,16896994.42,-1342292.87,5114514.33,13519882.64,-254750.47,-8599934.84,11173834.23,3544400.13,4882038.85,8950909.63,14.498,-1.152,2.621,2.159,-2.1573,23.394,81.041,-2.36957,117.86845,4943.4049,319.51255,2754.32974,35.0,27.14462,1.818182,16.33177,0.38941000000000003,6.0248,0.6989000000000001,7.28976,-1.52582,2.52537,1.8334300000000001,0.07680000000000001,2295.0,2345.0,2285.0,2305.0,190503.0,1.4184615384615384,방림,22.0,160.0,129.0,148.0,121.0,294.0,459.0
282690,395823339.05,28953953.77,366869385.28,6866507.5,143165580.91,23766653.62,16952903.17,13335120.77,15009074.88,-3852566.14,-5171323.62,7451792.34,20088034.17,14450096.09,101894695.29,16.601,11.841,3.685,3.412,15.8189,7.892,92.685,285.82104,971.02645,26717.51832,1092.91914,10424.91987,800.0,82.37746,8.097166,10.1748,0.36979,9.04001,0.9477300000000001,18.20799,,5.07241,7.05149,0.7117300000000001,7530.0,7570.0,7500.0,7530.0,106722.0,1.117210682492582,동아타이어,14.0,193.0,187.0,71.0,2.0,268.0,465.0
241560,6960607794.0,2886803304.0,4073804491.0,46887934.0,4282057647.0,889848268.0,393864007.0,247453634.0,565341719.0,-238919489.0,242382196.0,447835692.0,523889799.0,394781123.0,3277843843.9,20.781,9.198,6.146,3.622,5.6819,70.863,58.527,8.91596,2468.38596,40636.79184,5639.36581,42714.14734,0.0,0.0,0.0,12.0119,0.7296300000000001,5.25768,0.69415,6.63723,-3.6275,6.25674,8.30294,0.76548,25650.0,26500.0,25050.0,25350.0,1402580.0,0.8696397941680961,두산밥캣,101.0,159.0,111.0,100.0,272.0,59.0,471.0
004430,891142000.0,427645000.0,463497000.0,12000000.0,807768000.0,163973000.0,68010000.0,28365000.0,76419000.0,-26553000.0,-39437000.0,55192000.0,102700000.0,57609000.0,543692000.0,20.3,8.419,6.174,3.177,5.1751,92.265,52.012,10.19946,1143.875,19112.875,3184.125,33657.0,120.0,10.49066,0.752351,13.94383,0.83452,5.00923,0.47390000000000004,6.93579,-1.71718,5.29398,9.43762,0.67308,20350.0,20450.0,19150.0,19200.0,786665.0,2.021052631578948,송원산업,124.0,123.0,105.0,122.0,207.0,144.0,474.0
011330,285803950.39,182219406.0,103584544.38,34355171.5,126248781.74,26283616.91,15329617.77,11193674.81,19201728.31,-106858132.89,91663717.43,-21377482.11,18623000.59,14237398.88,246304224.915,20.819,12.142,12.009,4.915,7.5908,175.914,36.243,4.69298,159.39004,1441.98944,281.55682,1851.19821,50.0,31.18749,3.533569,8.87759,0.98128,5.02563,0.7643700000000001,-4.51413,0.77585,13.22581,17.2998,1.9509400000000001,1600.0,1605.0,1570.0,1580.0,914269.0,1.3277310924369743,유니켐,150.0,170.0,106.0,56.0,43.0,197.0,482.0
012200,292275959.81,99695983.58,192579976.24,17000000.0,379681389.81,59116767.47,2784479.07,9991006.95,21599711.0,-3090152.16,-8197131.96,14301327.14,15300937.44,12216959.68,159106372.83,15.57,0.733,5.3,3.492,0.9602,51.769,65.89,3.71618,293.85315,5664.11695,635.28562,11167.0997,35.0,11.98077,0.8101849999999999,14.70122,0.7627,6.80009,0.38685,10.27038,3.055,10.39847,13.0234,0.41905000000000003,4355.0,4435.0,4355.0,4390.0,290624.0,2.013761467889908,계양전기,110.0,97.0,148.0,131.0,202.0,233.0,486.0
000210,13901859840.26,10690535919.84,3211323920.41,218500000.0,1566148811.68,314349585.79,119049765.68,572657162.96,1366185205.57,-1475144249.82,368863111.47,935938158.34,308944765.68,99557467.37,4298030540.69,20.072,7.601,11.84,4.188,,332.901,23.1,1.76755,13082.2835,67177.76657,35393.39911,40573.80341,1300.0,9.974730000000001,1.566265,6.34446,1.23553,2.34507,2.04565,3.42309,6.50897,13.91197,43.17135,2.74433,88300.0,88300.0,84900.0,85700.0,276742.0,1.3926807072282896,DL,179.0,247.0,35.0,26.0,139.0,49.0,487.0
000270,60490443000.0,30598771000.0,29891672000.0,2139317000.0,59168096000.0,9945532000.0,2066457000.0,1487585000.0,5423896000.0,-2864853000.0,3517283000.0,3761998000.0,4285979000.0,1905749000.0,21006260852.8,16.809,3.493,5.054,2.568,9.5391,102.366,49.416,8.81128,3669.75705,74555.60281,13380.3316,145963.11294,1000.0,26.9518,1.602564,17.00385,0.83696,4.66356,0.42751000000000006,6.72373,1.10427,4.90116,11.02257,0.35503,83600.0,84500.0,82900.0,83500.0,2367256.0,3.2681017612524466,기아,126.0,109.0,99.0,156.0,135.0,17.0,490.0
004000,1874589381.75,224889055.6,1649700326.15,129000000.0,1263635638.07,234061682.62,139232923.69,198791787.65,253112488.59,-125127596.87,-129574298.37,75729158.89,245815730.69,254987425.28,1283742198.58,18.523,11.018,12.651,10.841,12.0084,13.632,88.003,140.95297,7705.10805,64770.33083,9810.56157,48978.12551,1500.0,19.2186,2.717391,7.16408,0.8522400000000001,5.62659,1.12703,18.80597,0.23408,5.22238,5.03453,1.01591,59400.0,59500.0,57500.0,57800.0,146715.0,1.962648556876061,롯데정밀화학,130.0,208.0,119.0,33.0,72.0,97.0,490.0
008420,187690631.64,68606174.26,119084457.38,10251752.5,152678066.9,9383606.41,2798586.72,8612102.21,2787128.56,-10770321.46,-17506249.38,2704128.56,3493133.56,10999777.53,104100977.67,6.146,1.833,7.475,4.498,6.9779,57.611,63.447,1.9053300000000002,420.03073,6077.47838,135.93425,7446.43742,50.0,11.37607,1.4619879999999998,8.14226,0.5627300000000001,25.15922,0.45928,25.93145,-1.54506,29.8016,9.46392,0.68183,3985.0,3990.0,3875.0,3930.0,1155451.0,2.4562500000000003,문배철강,66.0,120.0,256.0,48.0,148.0,265.0,490.0
015860,1158500911.68,638963895.1,519537016.59,49852615.0,934000099.88,152222329.39,27285149.66,16834021.88,74075269.61,-72348740.86,-65391713.76,44406202.98,58315473.35,29822245.67,458157619.72,16.298,2.9210000000000003,3.508,1.434,4.1373,122.987,44.846,2.63651,204.94371,6299.19073,1501.09519,18927.00586,100.0,45.46966,1.7985609999999999,27.1294,0.88265,3.70396,0.29376,6.17869,0.7535900000000001,7.85654,15.36295,0.49053,5060.0,5110.0,5020.0,5100.0,144892.0,1.902985074626866,일진홀딩스,139.0,65.0,83.0,207.0,123.0,155.0,494.0
134790,95773293.25,46987721.1,48785572.15,1000000.0,227490312.48,56920570.1,19746412.58,17344870.14,20685028.88,-10649134.15,-1295334.85,14498063.47,21828742.93,20802977.29,99494229.1,25.021,8.68,42.919,21.302,44.0055,96.315,50.939,104.83049,8672.43507,29057.05333,10342.51444,113745.15624,300.0,2.90395,0.5405409999999999,6.39959,1.91004,5.3662,0.48793000000000003,7.6561900000000005,0.022600000000000002,4.55795,4.7826900000000006,0.43735,17000.0,17050.0,16400.0,16800.0,205373.0,2.6709062003179653,시디즈,227.0,127.0,113.0,28.0,220.0,269.0,495.0
004710,591392385.11,312289415.22,279102969.9,160549390.0,1194892147.18,150987010.66,32460187.66,26185818.03,42005049.24,-36645390.4,31818050.22,7769044.51,61683940.66,28750318.97,359548140.64,12.636,2.717,9.702,4.819,8.5356,111.89,47.194,8.08675,816.33312,8874.16485,1308.16596,37212.60315,0.0,0.0,0.0,12.43365,1.14377,7.7589500000000005,0.27276,41.95049,7.85602,5.82888,12.50588,0.3009,10600.0,10600.0,10400.0,10500.0,415017.0,2.104208416833667,한솔테크닉스,169.0,61.0,168.0,107.0,272.0,173.0,505.0
069960,8707032548.0,3674740993.0,5032291555.0,117012205.0,2273151865.0,1428196797.0,135863991.0,105056700.0,259368187.0,-1084687220.0,806282612.0,-255445771.0,377466291.0,163415220.0,2596335609.4,62.829,5.977,1.653,1.287,1.383,73.023,57.796,4.44646,3004.88992,193151.36239,11082.95442,97133.10953,1000.0,31.41159,1.40056,23.76127,0.36966000000000004,6.44233,0.7350700000000001,-6.54125,-0.68281,6.87832,15.88797,1.1421700000000001,90900.0,91100.0,88100.0,88400.0,228250.0,1.5701598579040854,현대백화점,13.0,166.0,135.0,195.0,152.0,70.0,509.0
000240,3792451107.17,291952509.95,3500498597.22,46510086.5,820942186.29,242657283.58,156524444.43,179614301.33,129934674.88,-103942971.75,-3085867.47,98563461.68,184210736.43,168048216.39,1125419814.94,29.558,19.066,5.081,4.855,35.7682,8.34,92.302,59.52351,1821.83042,36963.13344,1396.84405,8825.42098,500.0,27.05397,3.412969,8.04136,0.39634,10.48793,1.65998,13.82607,-0.79761,6.1094100000000005,6.697,1.3708900000000002,18700.0,18700.0,18050.0,18200.0,275435.0,2.1162790697674416,한국앤컴퍼니,23.0,238.0,201.0,47.0,46.0,106.0,509.0
025540,985178227.46,220972247.81,764205979.66,5207500.0,802497228.35,137734425.21,78967747.81,57722621.41,108196142.98,-53555924.96,1076507.46,59163349.19,133433339.81,76717490.59,491808621.68,17.163,9.84,7.841,6.171,10.0535,28.915,77.57,355.89333,5549.82609,74086.55928,10388.49188,77052.06225,700.0,12.4919,1.125402,11.20756,0.8395600000000001,5.98739,0.80725,10.94957,2.20652,3.6858,6.41064,0.61285,72300.0,79000.0,71000.0,76900.0,169314.0,3.069860279441117,한국단자,127.0,177.0,127.0,87.0,174.0,150.0,518.0
227840,216918775.58,39971352.3,176947423.28,45504180.0,151595478.5,25895981.77,10102432.74,17633689.86,966058.5,-2861314.42,-6286353.61,-1840019.47,11663418.74,24031083.43,58233156.57,17.082,6.664,9.98,7.695,16.2892,22.589,81.573,92.67182,1947.37765,20940.80832,106.15052,16657.31351,500.0,23.68941,4.444444,5.777,0.5372300000000001,105.98158,0.6753800000000001,-55.64311,0.42626000000000003,4.9928,2.42324,0.38413,41250.0,41500.0,40350.0,40500.0,722922.0,1.9285714285714282,현대코퍼레이션,57.0,154.0,290.0,17.0,20.0,283.0,518.0
011500,171371035.39,40522139.56,130848895.83,7818521.0,208254761.98,24713504.14,13749903.56,12986053.11,22111410.58,-13461166.8,-9402030.01,2837723.78,21352281.59,16317702.14,151340032.0,11.867,6.602,10.342,7.759,9.0003,30.969,76.354,26.67011,830.46737,8555.55935,1414.04049,13318.04071,180.0,21.19908,2.022472,10.71686,1.04026,6.29402,0.66827,49.04271,0.7520100000000001,7.08777,9.27459,0.7267100000000001,15900.0,16100.0,15500.0,16100.0,359742.0,4.170984455958551,한농화성,157.0,152.0,132.0,81.0,113.0,242.0,522.0
066570,48204227000.0,30662102000.0,17542125000.0,904169000.0,63262046000.0,16316943000.0,3194987000.0,2063790000.0,4628576000.0,-2314521000.0,-993875000.0,2346711000.0,5837886000.0,2726803000.0,27992409179.6,25.793,5.05,13.225,4.435,13.5252,174.791,36.391,8.70166,10884.7568,85732.48318,25595.74508,349835.28467,1200.0,11.02142,0.8888889999999999,12.40267,1.57467,5.27431,0.3859,10.40288,2.76772,4.79496,10.26565,0.44248000000000004,154500.0,160500.0,150500.0,159000.0,3574578.0,3.3056133056133072,LG전자,208.0,96.0,112.0,106.0,191.0,13.0,522.0
192400,925062697.69,164151831.97,760910865.72,3556218.5,587794622.66,252614974.55,102342513.05,106710573.17,91815942.76,-54127060.28,-19650073.22,89563870.01,105879562.05,131413779.56,526533807.52,42.977,17.411,14.877,12.282,85.0457,21.573,82.255,1117.28854,3000.675386,24483.60382,2581.841998,16528.641946,660.0,19.22184,3.303303,6.6585,0.8160600000000001,7.73866,1.20881,7.93325,-0.20895000000000002,4.97295,4.00669,0.89578,19200.0,19500.0,18150.0,18400.0,150278.0,2.8307692307692296,쿠쿠홀딩스,117.0,213.0,165.0,30.0,48.0,146.0,525.0
034310,2730355252.81,1480757599.0,1249597653.81,18941150.0,2055514097.81,2055514097.81,153148431.94,52928234.16,309342815.96,-207396101.1,41103410.38,158029888.45,279036423.74,107141925.24,538596155.74,100.0,7.451,2.43,1.999,9.2128,118.499,45.767,8.12986,446.33853,18647.11522,8165.8932,54260.54114,270.0,60.44939,1.388175,43.57679,1.04306,2.38186,0.35846000000000006,4.66248,-1.45417,1.9302000000000001,5.02694,0.26202000000000003,17200.0,17350.0,17150.0,17350.0,88062.0,0.971988795518207,NICE,158.0,88.0,38.0,243.0,153.0,145.0,527.0
163560,275779245.52,75880980.45,199898265.07,6825000.0,243181801.71,45131284.97,14785070.9,7276980.15,22998798.41,-2930322.04,-1941870.47,19730607.58,18902811.9,10278283.42,110322379.98,18.559,6.08,3.7,2.612,6.0797,37.96,72.485,24.43757,523.523752,14381.17041,1654.589814,17495.09362,98.20144,18.75778,0.995958,18.833909,0.68562,5.959179,0.5635859999999999,6.946263,0.21831699999999998,5.83629,10.73354,0.45366000000000006,6550.0,6550.0,6440.0,6540.0,479849.0,1.4829931972789114,동일고무벨트,95.0,135.0,125.0,172.0,184.0,261.0,527.0
107590,331257262.74,132989917.53,198267345.21,1315887.0,288971437.2,46393848.23,21798300.32,23673458.48,25040686.52,-11578597.31,-13576600.25,21765254.76,28603651.68,31570570.79,228922654.41,16.055,7.543,11.346,7.324,14.1791,67.076,59.853,15.69993,7555.87412,70127.8099,10777.40977,124372.1329,500.0,6.60756,0.6468309999999999,10.23045,1.10227,7.17241,0.6215200000000001,8.25178,0.32586000000000004,8.00327,7.25114,0.7922,80900.0,82500.0,77900.0,79000.0,604627.0,2.219101123595506,미원홀딩스,163.0,146.0,153.0,72.0,212.0,202.0,534.0
130660,163588747.24,80406633.62,83182113.62,16300000.0,329309886.91,42004844.3,19034399.38,13472556.74,33500844.0,-4684426.44,-10688388.98,30057485.88,25222030.1,19451943.56,147187981.89,12.755,5.78,16.201,8.157,30.5653,96.663,50.848,25.04509,418.9685,2553.40695,1027.63325,10101.53027,208.0,49.64574,4.365163,11.37317,1.86613,4.63687,0.47171,5.16806,-15.80069,5.83569,7.56675,0.44696,2665.0,2670.0,2590.0,2615.0,188257.0,1.9157509157509156,한전산업,225.0,122.0,98.0,89.0,22.0,245.0,534.0
004490,1514339388.64,378160845.95,1136178542.69,7000000.0,1252791016.19,187419943.83,86348974.7,66717514.98,185196945.65,-99686110.66,-50482456.69,149654176.07,131377990.7,91343073.95,619874926.85,14.96,6.893,6.135,4.411,11.0039,33.284,75.028,14.72584,4732.96419,82528.04027,13228.35326,89485.07259,500.0,10.11298,0.7256889999999999,14.55747,0.8348700000000001,5.20851,0.7699600000000001,6.44553,-97.6462,4.71826,6.78623,0.49479000000000006,78500.0,82200.0,77600.0,81000.0,244489.0,3.1517509727626467,세방전지,125.0,173.0,110.0,128.0,209.0,134.0,536.0
086280,10898704436.62,5832335783.46,5066368653.16,18750000.0,16519884633.1,1290456056.58,662150585.63,606142677.1,976882809.69,-198426187.32,-31497813.86,853473035.7,1034129119.63,820063558.87,7713893735.27,7.812,4.008,12.453,5.765,9.567,115.119,46.486,7.80879,16165.36399,135078.5857,26050.20826,440530.25688,3500.0,21.65123,1.902174,11.38236,1.36217,7.06328,0.41768000000000005,8.08461,-3.0108,7.45931,9.40646,0.46694,188000.0,190000.0,186500.0,187000.0,202652.0,2.169373549883991,현대글로비스,190.0,106.0,151.0,90.0,118.0,34.0,537.0
005320,186319360.32,96606413.36,89712946.96,19422932.0,253421044.03,71772503.64,31227155.5,15897276.58,26612822.44,4858168.9,30982019.89,14911586.6,33785384.5,24151682.14,153469205.72,28.321,12.322,20.625,9.949,27.4347,107.684,48.15,8.13369,454.98797,2321.45545,761.67223,7253.03649,50.0,12.1429,1.1904759999999999,9.23101,1.8092100000000002,5.51418,0.5790700000000001,9.8412,0.23094,4.54247,6.35439,0.6055900000000001,4055.0,4135.0,3995.0,4110.0,535411.0,2.2582417582417587,국동,222.0,141.0,117.0,59.0,169.0,238.0,539.0
025860,589444547.29,136525967.18,452918580.1,49678843.0,1009845248.22,116718870.54,26391593.91,25044473.89,52497442.95,-33445348.58,-10956283.22,37369224.94,42708431.38,31793472.13,278481731.09,11.558,2.613,5.648,4.279,6.6056,30.144,76.838,28.433,504.12756,9445.90004,1056.73643,20327.47116,80.0,15.31634,0.974421,16.28556,0.86916,7.7692,0.40389,10.91442,-7.09198,6.52053,8.75909,0.27576,9040.0,9050.0,8920.0,8940.0,138599.0,1.3403298350824593,남해화학,135.0,101.0,169.0,146.0,187.0,192.0,551.0
014580,295877497.92,87140849.9,208736648.02,13791550.0,165345269.65,43181353.71,10798420.0,9147909.84,24039986.36,-7241505.02,-11421267.12,18174010.23,20311454.0,12427705.58,96351041.98,26.116,6.531,3.416,3.063,6.2713,41.747,70.548,14.69085,167.29387,4949.76928,871.54766,5994.44115,100.0,59.77505,2.475248,24.14912,0.8162,4.63543,0.67396,6.1316,-3.59444,4.74368,7.75292,0.5827300000000001,4620.0,4640.0,4550.0,4565.0,332795.0,1.6391382405745065,태경비케이,118.0,153.0,97.0,197.0,77.0,271.0,565.0
011780,5027282217.05,1878048584.07,3149233632.98,167455885.0,4809535907.76,950769144.31,742159982.88,582982310.65,771534306.41,-200046468.89,-278523876.07,596094641.76,923199982.88,791823736.72,4959545151.12,19.768,15.431,20.18,12.189,18.791,59.635,62.643,26.52371,17404.55658,112845.14351,23036.94213,143606.05803,4200.0,19.868290000000002,2.896552,8.33115,1.28495,6.29424,1.00971,8.14673,0.2096,5.37212,6.26344,1.03119,265000.0,273000.0,261000.0,266500.0,559265.0,4.333333333333334,금호석유,181.0,200.0,133.0,51.0,61.0,46.0,565.0
044450,1069527677.72,800671676.63,268856001.09,11592940.0,226181167.04,62188145.44,50731188.4,13129120.73,72022520.64,-179932969.54,121095635.14,-100371952.18,94599554.79,29941659.53,950984428.47,27.495,22.429,4.776,1.295,4.943,297.807,25.138,3.06619,566.17647,11967.56059,3106.30956,9755.12541,300.0,51.32615,2.898551,18.28052,0.86484,3.33193,1.06098,-2.39085,-0.91151,10.05274,31.76124,4.20453,10950.0,11050.0,10800.0,11000.0,104266.0,1.6541353383458648,KSS해운,132.0,204.0,65.0,166.0,60.0,113.0,567.0
